;Ensino fundamental regular - Anos Finais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Taxa de Aprovação, Prova Brasil, IDEB e Projeções por Escola;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2005, 2007, 2009, 2011 e 2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sigla da UF;Código do Município;Município;Código da Escola;Nome da Escola;Rede;Taxa de Aprovação - 2005;;;;;;;Nota Prova Brasil - 2005;;;Nota Prova Brasil - 2007;;;Nota Prova Brasil - 2009;;;Nota Prova Brasil - 2011;;;Nota Prova Brasil - 2013;;;"IDEB
2005
(N x P)";"IDEB
2007
(N x P)";"IDEB
2009
(N x P)";"IDEB
2011
(N x P)";"IDEB
2013
(N x P)";Projeções;;;;;;;
;;;;;;;;;;;;;;Matemática;Língua Portuguesa;Nota Média Padronizada (N);Matemática;Língua Portuguesa;Nota Média Padronizada (N);Matemática;Língua Portuguesa;Nota Média Padronizada (N);Matemática;Língua Portuguesa;Nota Média Padronizada (N);Matemática;Língua Portuguesa;Nota Média Padronizada (N);;;;;;;;;;;;;
;;;;;;;6º a 9º ano;6º;7º;8º;9º;Indicador de Rendimento (P);;;;;;;;;;;;;;;;;;;;;;2007;2009;2011;2013;2015;2017;2019;2021
2005;CE;2304400;FORTALEZA;23214899;ESCOLA MUNICIPAL EDUCADOR PAULO FREIRE;Municipal;41.1;37.7;35.9;48.8;51.0;0.42;;234.61;211.59;4.10;229.44;215.41;4.08;220.91;217.06;3.97;-;-;-;-;-;-;1.7;2.2;2.2;-;-;1.9;2.3;2.8;3.4;3.9;4.1;4.4;4.7
2005;CE;2304400;FORTALEZA;23215267;ESCOLA MUNICIPAL ANTONIO CORREIA LIMA;Municipal;54.2;53.5;58.2;55.8;42.0;0.52;;228.20;219.92;4.14;231.63;216.02;4.13;236.19;229.23;4.42;242.19;250.42;4.88;248.33;253.97;5.04;2.1;2.7;3.7;4.4;4.2;2.2;2.5;2.9;3.4;3.9;4.2;4.4;4.7
2005;CE;2304400;FORTALEZA;23215534;CORPO DE BOMBEIRO COL MILITAR DO;Estadual;-;-;-;-;-;-;;-;-;-;315.31;291.87;6.79;321.30;301.16;7.04;312.64;294.23;6.78;311.04;301.91;6.88;-;6.5;6.8;6.1;6.1;-;6.6;6.7;7.0;7.2;7.3;7.5;7.6
2005;CE;2304400;FORTALEZA;23225327;MARIO HUGO CIDRACK DO VALE EEFM;Estadual;71.5;61.0;79.3;66.0;96.2;0.73;;229.91;206.96;3.95;224.90;225.37;4.17;233.00;234.85;4.46;236.83;235.63;4.54;243.33;245.02;4.81;2.9;2.5;3.0;3.0;3.6;2.9;3.1;3.3;3.7;4.1;4.4;4.6;4.9
2005;CE;2304400;FORTALEZA;23225360;SANTO AMARO EEFM;Estadual;-;-;-;-;-;-;;-;-;-;221.56;216.90;3.97;228.46;230.62;4.32;229.58;225.22;4.25;236.23;235.39;4.53;-;2.9;3.9;3.6;3.7;-;3.0;3.2;3.5;3.9;4.1;4.4;4.7
2005;CE;2304400;FORTALEZA;23225386;PROFESSOR MARIO SCHENBERG EEFM;Estadual;76.5;87.6;79.4;77.5;65.9;0.77;;234.73;217.70;4.21;233.96;223.30;4.29;226.38;226.58;4.22;241.15;240.66;4.70;242.92;225.79;4.48;3.2;3.3;3.5;3.1;3.7;3.3;3.4;3.7;4.1;4.5;4.7;5.0;5.3
2005;CE;2304400;FORTALEZA;23225459;EDUCANDARIO SANTA CLARA EEF;Estadual;-;-;-;-;-;-;;-;-;-;233.03;235.60;4.48;239.08;239.84;4.65;249.37;252.70;5.03;251.25;255.88;5.12;-;3.8;4.4;5.0;4.9;-;3.9;4.1;4.4;4.8;5.0;5.3;5.5
2005;CE;2304400;FORTALEZA;23225491;DOM HELDER CAMARA EEFM;Estadual;65.7;76.8;63.9;73.7;53.2;0.66;;233.70;222.90;4.28;226.54;221.30;4.13;236.08;243.74;4.66;249.44;249.47;4.98;247.73;255.46;5.05;2.8;3.6;3.9;4.3;4.6;2.8;3.0;3.2;3.6;4.0;4.3;4.6;4.8
2005;CE;2304400;FORTALEZA;23225505;JOSE WALDEMAR DE ALCANTARA E SILVA EEFM;Estadual;72.9;78.6;64.5;75.4;73.3;0.73;;239.61;221.32;4.35;230.89;214.23;4.09;244.53;242.50;4.78;252.90;246.78;4.99;256.17;241.82;4.97;3.2;3.0;3.1;3.4;4.0;3.2;3.3;3.6;4.0;4.4;4.7;4.9;5.2
2005;CE;2304400;FORTALEZA;23227710;SAO VICENTE EEF;Estadual;66.8;68.7;69.8;78.7;54.6;0.67;;217.01;217.28;3.90;211.61;206.60;3.64;220.15;219.47;3.99;250.39;249.15;4.99;227.25;233.81;4.35;2.6;2.9;3.6;4.5;3.9;2.6;2.8;3.0;3.4;3.8;4.1;4.3;4.6
2005;CE;2304400;FORTALEZA;23227818;PAULO FREIRE E E F M PROF;Estadual;83.0;77.4;84.5;84.7;84.2;0.83;;240.22;225.11;4.42;269.37;257.66;5.45;226.46;233.19;4.33;231.25;236.06;4.46;244.79;247.62;4.87;3.7;4.7;3.6;3.7;3.6;3.7;3.8;4.1;4.5;4.9;5.1;5.4;5.6
2005;CE;2304400;FORTALEZA;23227877;SAO JOSE DO PICI DAS PEDREIRAS EEF;Estadual;74.5;74.4;83.3;69.0;66.7;0.73;;247.11;229.11;4.60;237.99;236.64;4.58;236.25;241.67;4.63;233.32;235.75;4.48;250.98;261.18;5.20;3.4;4.1;4.3;4.3;5.0;3.4;3.5;3.8;4.2;4.6;4.8;5.1;5.4
2005;CE;2304400;FORTALEZA;23233168;SAO FRANCISCO DE ASSIS EEFCANINDEZINHO;Estadual;59.5;35.6;74.3;70.8;83.8;0.59;;227.13;222.78;4.17;252.42;242.07;4.91;249.79;256.63;5.11;248.81;243.53;4.87;229.23;234.89;4.40;2.5;4.2;4.1;4.3;3.7;2.5;2.7;3.1;3.5;3.9;4.2;4.5;4.7
2005;CE;2304400;FORTALEZA;23233800;ESCOLA MUNICIPAL SINO PINHEIRO;Municipal;54.6;47.5;38.8;62.8;75.0;0.53;;209.59;204.19;3.56;-;-;-;-;-;-;-;-;-;-;-;-;1.9;-;-;-;-;2.0;2.2;2.6;3.1;3.5;3.7;4.0;4.3
2005;CE;2304400;FORTALEZA;23233842;ESCOLA MUNICIPAL JOAO ESTANISLAU FACANHA;Municipal;-;-;-;-;-;-;;-;-;-;236.29;246.00;4.70;239.85;246.26;4.77;260.92;249.64;5.18;-;-;-;-;3.8;4.6;4.8;-;-;3.9;4.1;4.4;4.8;5.0;5.3;5.5
2005;CE;2304400;FORTALEZA;23233885;POETA PATATIVA DO ASSARE EEFM;Estadual;60.5;68.6;56.6;55.6;62.3;0.60;;205.46;191.68;3.29;226.73;227.16;4.23;223.21;219.74;4.05;226.87;247.59;4.57;236.25;240.02;4.60;2.0;3.0;2.9;4.0;4.0;2.0;2.2;2.5;2.9;3.3;3.5;3.8;4.1
2005;CE;2304400;FORTALEZA;23233893;MICHELSON NOBRE DA SILVA EEFM;Estadual;89.2;92.8;86.3;97.6;77.0;0.88;;239.76;224.26;4.40;226.85;215.97;4.05;-;-;-;237.59;234.51;4.54;236.32;229.97;4.44;3.9;2.9;-;3.5;3.4;3.9;4.0;4.3;4.7;5.1;5.3;5.6;5.8
2005;CE;2304400;FORTALEZA;23234067;ESCOLA MUNICIPAL JONATHAN DA ROCHA ALCOFORADO;Municipal;54.7;42.0;60.9;65.2;55.5;0.54;;224.27;214.07;3.97;224.22;222.95;4.12;239.82;245.06;4.75;240.13;239.25;4.66;247.33;255.73;5.05;2.2;2.0;4.3;3.3;4.1;2.2;2.5;2.9;3.4;3.8;4.0;4.3;4.6
2005;CE;2304400;FORTALEZA;23234296;PAULO ELPIDIO EEFM;Estadual;51.3;50.4;56.8;41.6;51.1;0.49;;221.53;205.89;3.79;221.33;216.28;3.96;232.92;240.99;4.57;229.97;227.14;4.29;240.56;240.80;4.69;1.9;2.7;3.5;2.6;3.7;2.0;2.3;2.7;3.2;3.6;3.9;4.2;4.5
2005;CE;2304400;FORTALEZA;23234300;ESCOLA MUNICIPAL DOM HELDER CAMARA;Municipal;63.2;60.4;63.9;65.5;72.9;0.65;;221.12;207.49;3.81;215.70;198.94;3.58;226.86;220.14;4.12;-;-;-;-;-;-;2.5;2.5;3.0;-;-;2.5;2.7;2.9;3.3;3.7;3.9;4.2;4.5
2005;CE;2304400;FORTALEZA;23234318;ESCOLA MUNICIPAL HERONDINA LIMA CAVALCANTE;Municipal;-;-;-;-;-;-;;-;-;-;224.45;200.79;3.75;-;-;-;-;-;-;-;-;-;-;2.3;-;-;-;-;2.4;2.7;3.0;3.4;3.6;3.9;4.2
2005;CE;2304400;FORTALEZA;23234440;ESCOLA MUNICIPAL FRANCISCA FERNANDES MAGALHAES;Municipal;-;-;-;-;-;-;;-;-;-;230.41;221.90;4.21;207.90;218.56;3.77;205.47;211.18;3.61;-;-;-;-;2.2;1.6;1.4;-;-;2.5;2.8;3.3;3.7;3.9;4.2;4.5
2005;CE;2304400;FORTALEZA;23235241;GONCALA BEZERRA EEF;Estadual;-;-;-;-;-;-;;-;-;-;233.93;234.36;4.47;-;-;-;-;-;-;-;-;-;-;3.6;-;-;-;-;3.7;3.9;4.3;4.6;4.9;5.1;5.4
2005;CE;2304400;FORTALEZA;23235373;ESCOLA MUNICIPAL JOAO SARAIVA LEAO;Municipal;-;-;-;-;-;-;;-;-;-;200.70;201.81;3.38;212.60;194.90;3.46;ND;ND;-;-;-;-;-;1.8;2.3;-;-;-;2.0;2.3;2.7;3.1;3.3;3.6;3.9
2005;CE;2304400;FORTALEZA;23242469;ESCOLA MUNICIPAL CATARINA LIMA DA SILVA;Municipal;-;-;-;-;-;-;;-;-;-;207.27;201.20;3.47;238.29;239.24;4.63;-;-;-;253.49;250.25;5.06;-;2.1;3.0;-;4.1;-;2.2;2.5;2.8;3.2;3.4;3.7;3.9
2005;CE;2304400;FORTALEZA;23244305;ESCOLA MUNICIPAL JOSE ALCIDES PINTO;Municipal;-;-;-;-;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;233.06;237.76;4.51;-;-;-;-;3.8;-;-;-;-;4.0;4.3;4.5;4.8
2005;CE;2304400;FORTALEZA;23245212;ESCOLA MUNICIPAL JOSE NAURI BRAGA;Municipal;-;-;-;-;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;228.74;231.55;4.34;-;-;-;-;2.2;-;-;-;-;3.1;3.3;3.6;3.8
2005;CE;2304400;FORTALEZA;23250550;ESCOLA MUNICIPAL FRANCISCO ANDRADE TEOFILO GIRAO;Municipal;-;-;-;-;-;-;;-;-;-;198.45;191.48;3.17;-;-;-;-;-;-;-;-;-;-;1.7;-;-;-;-;1.9;2.2;2.6;2.9;3.2;3.4;3.7
2005;CE;2304400;FORTALEZA;23250666;ESCOLA MUNICIPAL RAIMUNDO DE MOURA MATOS;Municipal;55.9;48.2;52.5;67.1;85.4;0.60;;224.99;222.86;4.13;254.86;247.67;5.04;215.55;215.08;3.84;210.76;188.53;3.32;-;-;-;2.5;3.4;2.3;2.1;-;2.5;2.7;3.0;3.5;3.9;4.2;4.4;4.7
2005;CE;2304400;FORTALEZA;23252294;JOAO NOGUEIRA JUCA EEFM;Estadual;66.7;-;-;71.0;64.7;0.68;;220.77;210.77;3.86;223.78;219.00;4.05;223.33;227.61;4.18;229.18;229.88;4.32;-;-;-;2.6;3.2;2.7;3.1;-;2.6;2.8;3.0;3.4;3.8;4.1;4.3;4.6
2005;CE;2304400;FORTALEZA;23255641;ESCOLA MUNICIPAL MANOEL RODRIGUES;Municipal;-;-;-;-;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;245.70;241.13;4.78;-;-;-;-;4.3;-;-;-;-;4.5;4.8;5.0;5.3
2005;CE;2304400;FORTALEZA;23255668;ESCOLA MUNICIPAL DOM ANTONIO BATISTA DE FRAGOSO;Municipal;-;-;-;-;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;249.77;251.75;5.03;-;-;-;-;4.3;-;-;-;-;4.5;4.8;5.0;5.3
2005;CE;2304400;FORTALEZA;23255870;ESCOLA MUNICIPAL FRANCISCO DAS CHAGAS DE FARIAS;Municipal;61.3;60.7;56.0;67.5;68.9;0.63;;218.93;211.85;3.85;226.94;227.03;4.23;251.69;244.93;4.94;245.77;243.24;4.82;248.33;250.25;4.98;2.4;3.1;3.9;4.0;3.9;2.5;2.6;2.9;3.3;3.7;4.0;4.2;4.5
2005;CE;2304400;FORTALEZA;23255889;ESCOLA MUNICIPAL NOSSA SENHORA DO PERPETUO SOCORRO;Municipal;-;-;-;-;-;-;;-;-;-;252.80;231.88;4.74;237.56;235.59;4.55;248.74;248.17;4.95;250.12;254.40;5.08;-;2.9;3.0;3.2;3.3;-;3.1;3.3;3.7;4.1;4.3;4.6;4.8
2005;CE;2304400;FORTALEZA;23255951;ESCOLA MUNICIPAL RAIMUNDO DE SOUSA MANGUEIRA;Municipal;71.9;66.3;76.9;61.4;97.4;0.73;;216.58;211.63;3.80;-;-;-;250.26;247.52;4.96;252.85;256.38;5.15;237.92;230.34;4.47;2.8;-;3.3;4.3;2.8;2.8;3.0;3.2;3.6;4.0;4.3;4.5;4.8
2005;CE;2304400;FORTALEZA;23256656;ESCOLA MUNICIPAL SAGRADO CORACAO;Municipal;-;-;-;-;-;-;;-;-;-;261.95;246.01;5.13;283.04;271.87;5.92;-;-;-;-;-;-;-;4.3;4.6;-;-;-;4.3;4.6;4.9;5.2;5.5;5.7;5.9
2005;CE;2304400;FORTALEZA;23256850;ESCOLA MUNICIPAL ANDRE LUIS;Municipal;-;-;-;-;-;-;;-;-;-;-;-;-;231.47;235.13;4.44;-;-;-;250.72;240.64;4.86;-;-;3.6;-;3.8;-;-;3.8;4.1;4.4;4.7;4.9;5.2
2005;CE;2304400;FORTALEZA;23256923;ESCOLA MUNICIPAL FLORIVAL ALVES SERAINE;Municipal;-;-;-;-;-;-;;-;-;-;232.81;221.52;4.24;228.93;229.22;4.30;253.01;244.58;4.96;-;-;-;-;2.5;3.1;3.0;-;-;2.7;3.0;3.3;3.7;4.0;4.2;4.5
2005;CE;2304400;FORTALEZA;23257873;ESCOLA MUNICIPAL FRANCISCO EDILSON PINHEIRO;Municipal;51.7;47.4;57.4;51.0;47.3;0.50;;229.84;216.61;4.11;-;-;-;203.73;201.35;3.42;-;-;-;-;-;-;2.1;-;3.4;-;-;2.2;2.5;2.9;3.4;3.9;4.1;4.4;4.7
2005;CE;2304400;FORTALEZA;23262613;ESCOLA MUNICIPAL MARIA DO SOCORRO ALVES CARNEIRO;Municipal;-;-;-;-;-;-;;-;-;-;-;-;-;ND;ND;-;216.45;207.11;3.73;-;-;-;-;-;-;2.9;-;-;-;-;3.1;3.3;3.6;3.9;4.1
2005;CE;2304400;FORTALEZA;23263075;ESCOLA MUNICIPAL PROFESSOR CLODOMIR TEOFILO GIRAO;Municipal;-;-;-;-;-;-;;-;-;-;212.19;204.27;3.61;252.31;241.73;4.90;277.22;253.43;5.51;-;-;-;-;2.0;3.6;4.4;-;-;2.2;2.5;2.9;3.3;3.5;3.8;4.0
2005;CE;2304400;FORTALEZA;23263296;ESCOLA MUNICIPAL AGOSTINHO MOREIRA E SILVA;Municipal;-;-;-;-;-;-;;-;-;-;216.70;191.02;3.46;202.62;207.98;3.51;-;-;-;-;-;-;-;1.7;0.9;-;-;-;2.0;2.3;2.8;3.1;3.4;3.7;3.9
2005;CE;2304400;FORTALEZA;23264187;ESCOLA MUNICIPAL PROFESSOR EDILSON BRASIL SOAREZ;Municipal;-;-;-;-;-;-;;-;-;-;-;-;-;-;-;-;254.05;245.89;5.00;-;-;-;-;-;-;4.6;-;-;-;-;4.8;5.0;5.3;5.5;5.8
2005;CE;2304400;FORTALEZA;23264721;JOAO PAULO II EEFM;Estadual;79.6;80.0;77.7;84.4;74.7;0.79;;230.90;217.17;4.13;218.79;211.73;3.84;215.12;217.45;3.88;232.63;228.59;4.35;239.11;245.70;4.75;3.3;3.6;3.2;3.7;4.3;3.3;3.4;3.7;4.1;4.5;4.8;5.0;5.3
2005;CE;2304400;FORTALEZA;23264985;SAO JOSE EEFM;Estadual;-;-;-;-;-;-;;-;-;-;222.12;223.59;4.10;239.58;247.04;4.78;229.74;240.47;4.50;231.57;229.67;4.35;-;3.3;3.4;2.7;3.6;-;3.4;3.6;4.0;4.3;4.6;4.8;5.1
2005;CE;2304400;FORTALEZA;23269170;ESCOLA MUNICIPAL SAO RAFAEL;Municipal;-;-;-;-;-;-;;-;-;-;-;-;-;242.40;263.64;5.10;-;-;-;-;-;-;-;-;4.0;-;-;-;-;4.1;4.4;4.7;5.0;5.2;5.5
2005;CE;2304400;FORTALEZA;23271493;ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA;Municipal;-;-;-;-;-;-;;-;-;-;241.77;225.43;4.45;251.31;252.88;5.07;260.77;251.39;5.20;260.78;263.04;5.40;-;2.5;3.1;3.1;3.0;-;2.7;3.0;3.5;3.9;4.1;4.4;4.6
2005;CE;2304400;FORTALEZA;23272694;ESCOLA MUNICIPAL DELMA HERMINIA DA SILVA PEREIRA;Municipal;-;-;-;-;-;-;;-;-;-;-;-;-;223.29;251.47;4.58;237.91;233.16;4.52;226.36;252.47;4.65;-;-;3.7;3.1;2.8;-;-;3.8;4.1;4.4;4.7;5.0;5.2
2005;CE;2304400;FORTALEZA;23272740;ESCOLA MUNICIPAL 15 DE OUTUBRO;Municipal;-;-;-;-;-;-;;-;-;-;-;-;-;243.45;232.60;4.60;227.29;221.94;4.15;-;-;-;-;-;3.5;3.5;-;-;-;3.6;3.9;4.2;4.5;4.8;5.0
2005;CE;2304400;FORTALEZA;23323469;ESCOLA MUNICIPAL PROFESSORA RAIMUNDA FELIX DE ALCANTARA;Municipal;-;-;-;-;-;-;;-;-;-;-;-;-;233.25;246.64;4.66;244.22;252.29;4.94;239.43;250.92;4.84;-;-;4.0;3.5;3.5;-;-;4.2;4.4;4.8;5.0;5.3;5.5
2005;CE;2304400;FORTALEZA;23325216;ESCOLA MUNICIPAL PROFESSOR MANUEL EDUARDO PINHEIRO CAMPOS;Municipal;-;-;-;-;-;-;;-;-;-;-;-;-;226.54;233.11;4.33;233.82;235.52;4.49;236.69;238.75;4.59;-;-;3.5;4.3;3.7;-;-;3.7;3.9;4.3;4.5;4.8;5.1
2005;CE;2304400;FORTALEZA;23331615;ESCOLA MUNICIPAL PROFESSOR JOAQUIM FRANCISCO DE SOUSA FILHO;Municipal;-;-;-;-;-;-;;-;-;-;-;-;-;244.85;257.66;5.04;-;-;-;-;-;-;-;-;4.4;-;-;-;-;4.6;4.8;5.1;5.4;5.6;5.9
2005;CE;2304400;FORTALEZA;23547995;ESCOLA MUNICIPAL DOM ALOISIO LORSCHEIDER;Municipal;-;-;-;-;-;-;;-;-;-;-;-;-;-;-;-;237.62;236.73;4.57;-;-;-;-;-;-;3.1;-;-;-;-;3.3;3.6;3.8;4.1;4.4
2007;CE;2304400;FORTALEZA;23064676;PROF ADALGISA BONFIM SOARES EEFM;Estadual;83.2;85.6;80.4;82.2;86.1;0.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23064854;ESCOLA MUNICIPAL PROFESSORA AIDA SANTOS E SILVA;Municipal;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23064927;ESCOLA MUNICIPAL PROFESSORA ALDACI BARBOSA;Municipal;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23064994;ESCOLA MUNICIPAL ALMERINDA DE ALBUQUERQUE;Municipal;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23065028;ESCOLA MUNICIPAL PROFESSOR ALVARO COSTA;Municipal;67.7;59.6;65.6;63.7;89.8;0.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23065125;ESCOLA MUNICIPAL PROFESSOR AMERICO BARREIRA;Municipal;47.9;41.6;63.9;42.1;42.5;0.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23065192;ESCOLA MUNICIPAL ANGELICA GURGEL;Municipal;61.3;63.3;56.9;50.0;77.4;0.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23065206;ESCOLA MUNICIPAL PROFESSOR ANISIO TEIXEIRA;Municipal;56.0;41.6;68.4;60.9;85.7;0.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23065214;ANISIO TEIXEIRA EEFM;Estadual;77.9;84.9;79.1;76.2;70.3;0.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23065249;EEFM ANTONIO BEZERRA;Estadual;77.8;68.4;76.3;82.6;85.6;0.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23065265;ESCOLA MUNICIPAL DOM ANTONIO DE ALMEIDA LUSTOSA;Municipal;63.7;55.8;65.1;66.2;81.6;0.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23065273;DOM ANTONIO DE ALMEIDA LUSTOSA EEFM;Estadual;68.6;58.3;76.5;68.4;72.0;0.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23065311;ESCOLA MUNICIPAL ANTONIO DIOGO DE SIQUEIRA;Municipal;58.6;49.0;60.8;65.1;62.7;0.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23065346;ESCOLA MUNICIPAL PROFESSOR ANTONIO GIRAO BARROSO;Municipal;65.4;54.7;62.7;82.5;100.0;0.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23065389;ANTONIO SALES E E F M;Estadual;86.3;78.2;82.0;90.5;94.8;0.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23065397;ESCOLA MUNICIPAL ANTONIO SALES;Municipal;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23065486;PROF MARIA ANTONIETA NUNES UV-09 EEFM;Estadual;72.1;82.7;66.2;74.8;68.4;0.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23065494;ANTONIETA SIQUEIRA EEFM;Estadual;72.2;70.7;72.2;80.1;62.4;0.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23065621;ESCOLA MUNICIPAL ARI DE SA CAVALCANTE;Municipal;71.0;60.8;79.2;71.1;80.4;0.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23065680;ESCOLA MUNICIPAL AUTRAN NUNES;Municipal;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23065834;ESCOLA MUNICIPAL BARBARA DE ALENCAR;Municipal;76.4;66.6;76.3;78.3;91.9;0.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23065842;EEFM BARBARA DE ALENCAR;Estadual;94.1;92.6;95.9;93.2;94.3;0.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23065958;ESCOLA MUNICIPAL PROFESSORA BELARMINA CAMPOS;Municipal;66.3;54.1;67.8;69.0;85.9;0.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23066628;ESCOLA MUNICIPAL CASTELO DE CASTRO;Municipal;44.7;30.6;50.0;54.7;52.8;0.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23066660;ESCOLA MUNICIPAL CATULO DA PAIXAO CEARENSE;Municipal;57.0;51.3;53.1;66.2;68.1;0.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23067233;CLAUDIO MARTINS EEFM;Estadual;70.0;67.3;70.4;70.0;73.8;0.70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23067268;CLOVIS BEVILAQUA EEFM;Estadual;67.0;65.8;84.7;52.4;64.0;0.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23067330;COLONIA Z-8 EEF;Estadual;95.6;96.3;93.0;98.3;93.3;0.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23067390;ESCOLA MUNICIPAL CONCEICAO MOURAO;Municipal;64.4;62.0;62.9;71.5;68.1;0.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23067446;CONSTANCA TAVORA EEFM;Estadual;76.3;72.6;69.4;77.7;93.2;0.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23067462;ESCOLA MUNICIPAL PROFESSORA CONSUELO AMORA;Municipal;38.1;22.7;42.3;38.7;60.0;0.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23067543;ESCOLA MUNICIPAL CREUSA DO CARMO ROCHA;Municipal;44.2;33.6;37.1;55.5;69.9;0.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23067691;CRISTO REDENTOR EEF;Estadual;72.6;69.0;67.9;78.7;85.3;0.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23067756;ESCOLA MUNICIPAL SAO CURA DARS;Municipal;71.0;63.7;66.2;88.1;78.3;0.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23067829;ESCOLA MUNICIPAL DEMOCRITO ROCHA;Municipal;67.2;56.6;77.5;80.7;61.6;0.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23067918;PROF DIVA CABRAL EEFM;Estadual;64.1;56.4;63.7;59.6;72.6;0.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23067934;ESCOLA MUNICIPAL ADROALDO TEIXEIRA CASTELO;Municipal;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23067977;ESCOLA MUNICIPAL DOLORES ALCANTARA;Municipal;34.2;20.4;25.0;52.2;52.1;0.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23068078;MONSENHOR DOURADO EEFM;Estadual;80.5;62.9;91.8;82.4;89.9;0.80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23068086;DRAGAO DO MAR EEM;Estadual;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;CE;2304400;FORTALEZA;23068167;ESCOLA MUNICIPAL EDILSON BRASIL SOAREZ;Municipal;79.3;62.7;86.4;82.9;90.0;0.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
